ts:1,0.552309723586985,-0.5936462966044337
emu:1,0.6199978075515588,-0.4780393371564155
ts:0,0.4698072009099765,-0.6345145667169451
emu:0,0.6057741958181153,-0.9308314267867146
ts:1,0.9985167931490525,-0.0014843078910770236
emu:1,0.8182480849960178,-0.20058970596897813
ts:1,0.9985215105262158,-0.0014795835178342365
emu:1,0.8251555314317008,-0.19218338746815766
ts:1,0.9985261943062278,-0.0014748928136506317
emu:1,0.8316019012198811,-0.18440143678169935
ts:0,0.3510495547191765,-0.4323989206927782
emu:0,0.2957368934246741,-0.35060326171324285
ts:0,0.2267947075298874,-0.2572106867798812
emu:0,0.28175400221245855,-0.3309431533101507
ts:1,0.47234600371715113,-0.7500435032301124
emu:1,0.3163935545820575,-1.150768414402145
ts:1,0.6152180386762636,-0.48577853957515194
emu:1,0.33575644249284586,-1.0913692553999779
ts:0,0.4774894256872054,-0.6491100574287308
emu:0,0.31873884072756803,-0.38380955255545707
ts:0,0.38401771006593455,-0.48453706596894613
emu:0,0.30301829681928305,-0.3609961193829338
ts:1,0.48857130150085165,-0.7162698580668095
emu:1,0.3379417493874133,-1.084881737441699
ts:0,0.4128688503671136,-0.5325070605439742
emu:0,0.3207572505157524,-0.38677670502893674
ts:1,0.4945511475624096,-0.704104700381611
emu:1,0.35574222348223095,-1.033548901752908
ts:0,0.4306214531519881,-0.5632097816164945
emu:0,0.33719817682536646,-0.4112792427174087
ts:1,0.6207200612044322,-0.4768750857941278
emu:1,0.6799295292041589,-0.3857661197056049
ts:1,0.6624412447450081,-0.41182341223204627
emu:1,0.6957513224662025,-0.3627629778000741
ts:1,0.6967816796660635,-0.36128314588755917
emu:1,0.7103743305236986,-0.34196322179190325
ts:1,0.7254020820911193,-0.32102918187122964
emu:1,0.7239002789083783,-0.3231016323973326
ts:1,0.7495347840185468,-0.28830255288522844
emu:1,0.7364243027334559,-0.3059488280854028
ts:0,0.9215743755294465,-2.5456045622905754
emu:0,0.4498998074116967,-0.5976548490038884
ts:1,0.6566533793777347,-0.420598980573082
emu:1,0.3814456096867672,-0.9637870080500361
ts:0,0.3776867782851864,-0.47431174110396335
emu:0,0.37193119080959386,-0.46510554974162616
ts:1,0.6183678670439647,-0.4806717445014565
emu:1,0.40576622733641626,-0.9019780799517458
ts:1,0.7471305101454766,-0.29151539673294025
emu:1,0.4263423435670802,-0.8525126320482549
ts:1,0.9987985994234145,-0.0012021228367986858
emu:1,0.7274081910502401,-0.3182674857691963
ts:1,0.9988205379180307,-0.0011801581947836323
emu:1,0.7417464202891014,-0.29874784585709263
ts:0,0.1637792289076817,-0.17886262050651883
emu:0,0.39526787440222655,-0.502969686608802
ts:0,0.1199795138917892,-0.12781009211243077
emu:0,0.3716400032855121,-0.4646420335791078
ts:0,0.09269543331040736,-0.09727708954511875
emu:0,0.350245005546399,-0.4311599187588744
ts:0,0.6797404629830253,-1.1386235587362168
emu:0,0.6116894174756888,-0.9459497891409653
ts:1,0.7662301816771462,-0.26627265610907214
emu:1,0.6152246072960801,-0.48576786273484884
ts:0,0.000196594212984748,-0.0001966135401601958
emu:0,0.2506287298657634,-0.2885207305148482
ts:0,0.028557226061264384,-0.028972916749075504
emu:0,0.387449044809331,-0.49012314787549893
